Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
P25786;14,1;4,5;86,6;17,8;40,8;5,6;14,7;7,3;136,2;32,2;510,6;92,4;;;;;;;;;118,2;84,6;13,8;450;19,1;38,4;17,6;34,1;28,4;2,1;39,3;3,2;12;40,5;43,7;14;1,7;5,2;229,1;83,6;21,2;379,4;107,1;91,8;166,2;14,7;68,3;101,9;69,5;38,8;20;56,9;28,9;6,3;21,96522571;18,20066996;23,94321263;46,97718934;47,42383155;41,09108311;44,77588132;12,0642978;5,126903553;10,74450085;8,240270728;3,417935702;3,468697124;3,942470389;16,58147925;13,10883945;3,893565845;18,91160553;6,629585087;21,72279014;16,74684305;11,45771733;2,498521585;4,390892963;4,730928445;8,82613838;6,150206978;6,475458309;44,60652591;0,614203455;37,96545106;10,13435701;100,9980806;7,600767754;13,40120507;12,71556202;76,48036568;17,09952213;27,13484313;11,86370247;18,48290598;47,13675214;8,034188034;5,854700855;8,525641026;12,5;8,226495726;20,85845189;5,184470702;14,99879431;25,03014227;25,12659754;25,75355679;5,329153605
P25787;131,2;13,3;88;64,2;62,8;31,1;34,3;35;139,8;29,8;386,9;77,9;;;;;;;;;178,7;104;40,4;286,1;17;106,2;42,1;447,4;277,5;18,2;49,8;39;25,3;236,9;165,4;14,8;13,1;20,2;270,4;114,3;39,6;204,7;167,3;140,9;225,8;21,6;75,7;90,1;70,8;29,7;20,3;67,7;35,3;9,7;27,05753824;30,62636562;36,52585579;68,42680262;75,81937363;57,21048798;75,6372906;101,2254902;77,2875817;157,1078431;159,3137255;38,31699346;44,19934641;45,91503268;;;;;;;;;;;;;;;23,2630273;62,28287841;33,808933;37,53101737;34,67741935;17,80397022;32,75009509;28,75618106;88,05629517;34,30962343;36,97223279;28,45188285;50,37121645;118,9605939;31,46773272;31,4106225;37,23586522;41,00513992;30,83952027;;;;;;;
P25788;67,6;8,3;56,9;41,4;33,6;12,4;9,8;8,6;38,4;16,6;550,2;30,6;35,9;76,7;7,4;49;53,9;1,8;1;44,2;124,3;76,2;19,9;482,3;19,3;46,4;62,6;67,5;45,9;20,5;35,7;38;47,1;95,7;73,7;15,4;19,9;30,7;78,6;59,9;34,7;49,3;71,9;38,1;74,6;8,7;147,1;172,7;137;67,7;50,4;122,8;89;60,7;33,65122616;30,61989101;38,35149864;63,58991826;68,1880109;48,84196185;65,5653951;18,32460733;16,27399651;20,98603839;20,54973822;12,47818499;15,18324607;14,63787086;13,50387597;10,68217054;6,589147287;68,57364341;11,78294574;40,86821705;32,7751938;6,909029706;3,071614912;3,601784061;3,517630228;4,342337793;5,663552975;8,99604477;11,92486281;34,59265513;11,01730688;12,17813423;13,29674968;8,569016463;21,27611262;16,82561308;43,07447775;19,164396;27,5431426;20,66303361;22,63475732;30,6195482;12,97248938;12,39096399;16,170879;16,50637441;18,4075151;19,48173587;3,715266937;4,761161411;7,71152045;8,023727755;9,772088667;2,591320637
P25789;181,9;17,7;107,3;71,1;75,3;82,9;31,6;56,6;143,1;31,7;555,5;63,8;;;;;;;;;302,2;160,8;13,6;259,9;19,6;14,5;15,1;620,2;360;53,7;84,5;85,9;98,4;530,3;360,7;40,5;99,7;61;218,3;68,9;52,2;157,3;123,2;77,6;198;69,1;181,1;140,3;108;36,5;29,8;76,4;43,2;25,1;24,82460874;72,90879655;15,65029682;208,6886131;229,5736643;71,28980032;149,2174852;;;;;;;;60,6271777;561,1498258;19,42508711;240,5923345;42,85714286;99,12891986;342,3344948;21,55408044;10,03514252;10,85513471;20,46075752;46,34908239;13,66653651;21,00741898;15,3220763;12,82051282;145,9036898;9,443402126;43,71482176;7,442151345;13,03074671;28,89214251;69,35090288;20,30258663;20,88823816;18,47242557;63,47992352;113,5755258;40,21669853;37,22115997;85,14977693;47,03632887;38,30465264;;;;;;;
P25815;34,1;205,6;298,2;132,1;591,1;1095,3;359,5;77,2;;;;;;;;;;;;;41;50,4;61,8;202,4;37;311,6;302,6;25,3;342,2;546;135;689,7;553,6;28,8;111,9;495,9;225,3;304,1;29,2;155,8;110,2;17,8;156,8;400,1;381,7;10,4;29,6;195,1;252,3;382,3;217;547,7;496,9;243,8;222,7979275;413,9896373;301,0362694;620,7253886;665,2849741;255,4404145;218,6528497;117,2477064;104,4036697;164,4036697;109,5412844;115,5963303;154,1284404;116,146789;51,84;1297,76;12,64;1459,84;40,48;463,68;1214,08;87,34177215;150,4520796;113,0198915;145,5696203;139,4213382;160,5786618;159,6745027;144,8043185;290,148448;159,1093117;152,4966262;141,8353576;134,5479082;101,6348774;254,7683924;164,0326975;768,119891;899,7275204;408,1743869;146,8333333;201,8333333;197,8333333;133;197,5;341,8333333;132,8333333;117,9487179;301,4652015;203,2967033;367,032967;279,4871795;492,6739927;92,30769231
P26022;;;;;;;;;1,2;21;170,4;10,3;;;;;;;;;;;;;;;;8,8;46,6;72,3;68,7;183;188,5;;;;;;17,4;76,7;196,4;3,4;57,5;27,6;7;29,3;;;;;;;;;;;;;;;;25,96153846;73,87820513;95,99358974;189,9839744;78,52564103;144,8717949;122,1153846;61,232493;67,67507003;32,94117647;236,1904762;47,11484594;241,1204482;78,0952381;34,08141962;54,74947808;24,42588727;42,95407098;28,13152401;73,32985386;66,28392484;115,9515952;16,06160616;96,58965897;11,11111111;53,68536854;42,13421342;45,11702986;113,1557708;191,928975;36,96529459;18,4826473;31,47699758;;;;;;;;85,34979424;212,7572016;348,1481481;178,5185185;78,84773663;155,7201646;38,51851852
P26038;276,6;378,3;224,6;114,1;94;73,4;98,4;64,8;68,7;105,7;189,1;118,2;167,7;34,8;252,6;579,1;287,5;204,3;474,6;412,1;215,2;56,4;491,1;245,9;211,3;154,8;74,5;158,6;234,7;251,8;57,5;102,7;49,8;31,4;23,8;16,7;5,2;8,1;245,8;442,7;127,8;26,3;694,8;60,6;335,7;15;121,4;142,1;29,9;48,9;207,8;43,2;48,1;89,2;203,630137;168,1506849;17,94520548;21,98630137;19,10958904;41,30136986;20,1369863;161,4387557;32,08036293;50,35644848;74,01166559;154,698639;61,50356448;38,23720026;308,9389535;15,26162791;56,90406977;88,37209302;67,87790698;78,56104651;39,68023256;158,7155963;28,89908257;35,50458716;22,8440367;29,90825688;44,95412844;27,88990826;52,37569061;47,9558011;64,86187845;25,96685083;68,39779006;62,32044199;225,1201923;25,60096154;70,79326923;25,12019231;24,27884615;25,96153846;265,4427646;55,07559395;167,1706263;55,07559395;53,88768898;51,07991361;40,28077754;186,0526316;122,8947368;161,8421053;140,7894737;62,63157895;71,57894737;48,42105263
P26196;;;;;;;;;;;;;;;;;;;;;9,5;52,2;550,9;293,5;519,4;103,1;47,2;;;;;;;2,8;55,3;54,2;8,8;20,4;;;;;;;;;;;;;;;;;251,4018692;95,47088426;76,77929547;32,63838965;41,98418404;93,09849029;32,13515457;57,18370264;10,07862759;10,07862759;17,01215154;32,38027162;27,80557541;14,58184417;39,56550362;26,59644503;44,76629361;97,95918367;43,25213957;101,0533246;47,79460171;113,372093;10,24709302;6,75872093;7,558139535;10,61046512;23,25581395;7,921511628;107,6677316;30,99041534;120,9265176;32,26837061;365,6549521;206,8690096;183,5423197;166,4576803;92,78996865;67,24137931;47,64890282;70,21943574;233,8533541;101,7160686;208,2683307;91,57566303;66,45865835;147,2698908;57,72230889;;;;;;;
P26368;;;;;;;;;28,1;91,1;413,5;250,2;;;;;;;;;;;;;;;;;;;;;;7,3;9,8;26,6;0,8;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,16742631;8,416894561;66,75782437;92,09966576;45,0319052;58,97903373;16,52993011;10,65179353;12,27034121;13,21084864;14,63254593;2,537182852;16,07611549;10,76115486;145,8551158;25,16803585;121,2098581;15,45929798;46,67662435;50,41075429;;;;;;;;;;;;;;;;;;;;
P26447;269,1;102,8;57,6;103;98,3;88,1;61,1;111,7;179,7;82,6;63,4;44,5;333,7;196,1;219,5;63,4;49,9;2,2;20,2;85,8;193,3;144,9;39,3;61,4;46;63,9;138,1;97,3;36,6;48,5;88,2;64,8;158,3;154,1;172,4;202,2;161,4;139,2;129,9;66,1;34,2;81;45;135,4;134,4;73,8;127,4;40,8;36,2;60,7;26,9;56,4;92,2;51,1;88,06343907;83,55592654;95,8263773;54,0066778;71,95325543;72,87145242;60,85141903;42,7027027;30,87837838;29,52702703;37,2972973;26,95945946;36,48648649;36,82432432;115,9230096;115,8355206;83,20209974;206,6491689;106,1242345;223,4470691;193,7007874;96,96016771;71,278826;52,51572327;53,24947589;46,96016771;100,7337526;251,2578616;74,8549323;34,36492585;71,43778208;37,33075435;76,46679562;75,43520309;89,05325444;84,83727811;105,3994083;86,83431953;72,4112426;80,54733728;104,8257373;81,50134048;145,665773;81,14387846;84,27167113;115,0134048;73,36907954;82,17213115;65,88114754;58,29918033;60,14344262;53,48360656;96,51639344;37,5
P26583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722,4188791;1152,212389;25,66371681;45,42772861;47,78761062;50,73746313;27,13864307;1251,170569;10,03344482;103,6789298;158,8628763;463,8795987;181,6053512;66,22073579;;;;;;;;1367,97153;38,07829181;22,77580071;48,7544484;73,66548043;66,19217082;45,90747331;16;33,71428571;36,28571429;17,14285714;53,14285714;23,71428571;687,6876877;2,402402402;10,81081081;9,009009009;16,81681682;30,93093093;303,6429872;70,49180328;78,50637523;53,00546448;87,06739526;55,55555556;67,03096539;751,4340344;22,56214149;107,0745698;112,6195029;26,00382409;71,89292543;27,91586998
P26599;42,6;19,2;154,2;42,6;222,1;104,2;179;59,8;1,5;4,4;8,2;10,1;;;;;;;;;1,2;0,6;1;0,6;0,9;1,8;1,4;216,3;110,5;183,5;213;162,1;232,9;4,5;1,7;3,3;5,7;79,2;26,9;40,1;86,7;5,9;60,6;299,8;137,4;33,8;80;65,4;118,8;313,9;34;209,9;59,1;28,4;495,8690569;146,141855;70,22603274;27,66952455;4,286827747;106,4692128;22,83710055;48,37328767;39,89726027;24,74315068;69,94863014;36,55821918;44,34931507;49,82876712;43,31926864;84,52883263;44,65541491;138,326301;32,55977496;155,625879;66,80731364;153,4648457;10,5209914;30,70308548;15,27567021;26,45422357;20,89023773;22,25594335;;;;;;;233,6459555;41,73505275;69,05041032;119,92966;258,3821805;89,8007034;107,1287129;25,64356436;144,950495;69,10891089;58,91089109;104,2574257;44,05940594;158,5793358;200,6457565;232,0110701;277,1217712;86,34686347;216,7896679;187,9151292
P26639;;;;;;;;;297,7;48,7;41;49,7;433,1;26,4;100,9;21,4;1,3;2,6;1,1;3,7;263,1;29,7;24,4;33,2;142,6;9,6;6,7;352,6;42,1;131,7;69;62,9;102,5;;;;;;246;85;34,8;11,1;71,9;64,9;62;40,7;198,1;35,8;29,3;43,5;65,4;37;52,7;96,5;427,0233196;348,9711934;114,6776406;62,1399177;74,62277092;81,34430727;39,09465021;182,4113475;129,2198582;90,78014184;133,7588652;169,787234;128,5106383;108,5106383;212,4537608;121,701603;165,4747226;58,19975339;165,8446363;121,5782984;90,25893958;252,5280899;84,26966292;92,13483146;99,57865169;62,5;135,3932584;102,8089888;77,87162162;70,94594595;99,15540541;35,13513514;51,52027027;78,5472973;120,4693611;185,6584094;133,8983051;111,4732725;128,2920469;174,4458931;236,6113744;60,18957346;152,8436019;94,43127962;97,74881517;108,5308057;81,16113744;162,5;74,4047619;92,26190476;70,83333333;59,88095238;64,28571429;76,9047619
P26640;71,9;2103,4;1096;202;210,6;123,7;68;14,6;102,6;62,8;149,5;30,1;;;;;;;;;192;63,6;51,6;57,9;160,6;29,4;30,7;144,9;135,9;180,9;170,8;72,3;67,7;;;;;;;;;;;;;;;;;;;;;;175,2737226;154,2883212;143,8868613;81,56934307;131,2956204;137,8649635;107,9379562;100,5387205;29,42760943;34,54545455;130,9090909;71,44781145;85,72390572;82,55892256;140,5797101;74,39613527;138,3574879;55,16908213;99,03381643;97,87439614;108,6956522;70,05856515;41,50805271;15,88579795;10,68814056;14,86090776;32,50366032;30,45387994;442,9530201;96,6442953;378,0760626;88,36689038;322,8187919;525,5033557;103,3766234;214,2857143;809,0909091;203,8961039;61,03896104;110,1298701;141,5024631;110,9605911;165,8866995;68,22660099;81,5270936;127,0935961;63,42364532;104,6421663;263,2495164;349,7098646;225,3384913;90,32882012;88,78143133;29,01353965
P26641;12,7;28,3;13;572,8;3;4,9;12,2;2,9;14,2;23,9;229,5;45,8;2,6;2,4;26,8;219,2;231,7;55,9;158,1;237,9;31,7;22,4;247,9;250,4;39;67,9;39,1;18,4;14,4;17,6;103,5;10,6;45,5;0,8;6,2;30;0,5;1;24,7;59,3;11,3;284,9;44,3;17,1;34,9;37,6;22,7;18,5;15,3;73;13;14,5;14,6;12,9;186,1170213;111,3829787;83,5106383;76,11702128;56,32978723;114,2021277;25,4787234;35,80121704;8,75591616;11,18999324;16,43002028;18,22177147;17,30899256;12,74509804;23,52176738;12,93047433;16,50422352;52,76153346;19,29824561;63,93762183;24,07407407;88,03301238;17,69830353;17,01054562;13,15910133;16,68959193;25,08023842;15,68088033;15,57377049;84,3579235;17,69125683;27,18579235;25,54644809;58,67486339;86,80351906;15,83577713;25,80645161;23,87096774;26,51026393;13,02052786;118,9628483;25,23219814;77,08978328;30,88235294;29,95356037;41,71826625;21,20743034;102,0987654;11,2345679;19,9382716;23,88888889;27,28395062;23,51851852;10,12345679
P26927;159;118,9;219,6;104,3;120,1;139,2;288,2;131,1;9,4;41,8;73,8;57,7;63,9;56,9;64,8;2,7;110,1;122,8;84,6;151,4;52,4;73,3;59,9;44,9;90,8;103,1;60,5;52,1;41;100,1;78,1;64,3;145,4;38,1;100,2;276,6;233,3;157,4;29,9;89,9;93,6;302,6;89,4;349,5;76,8;259,8;64;78,4;68,4;115,3;88,7;97,5;86,4;145,8;69,13580247;88,75171468;95,88477366;235,3909465;72,56515775;137,4485597;128,9437586;75,57034221;110,8365019;107,3193916;91,63498099;107,4144487;100;117,5855513;73,76775272;120,4678363;67,75271512;202,0050125;57,30994152;300,0835422;82,45614035;87,75292865;100,2129925;76,35782748;68,05111821;114,8029819;66,24068158;59,5314164;92,42761693;150,77951;84,74387528;97,10467706;178,9532294;144,8775056;147,4501109;87,95269771;108,9430894;114,5602365;107,7605322;129,3422025;56,48298217;42,13938412;80,06482982;105,9967585;58,34683955;86,38573744;50,16207455;186,2823062;75,4473161;66,00397614;113,2206759;112,1272366;172,9622266;58,25049702
P27169;17;12,6;19,3;91,2;20,2;47,2;45;6,6;23,6;24,9;23,2;11,9;1,2;0,7;1,3;12,4;15,6;0,3;6,9;8,2;22;16,1;25,4;9,1;88,4;6,1;24,8;21,9;21,1;39,6;37,4;32,8;64,5;54,8;47,7;68,5;25;32,8;24,9;24,6;58,4;3,6;39,8;11,8;19,2;46,2;25,1;26,4;26,8;38,1;85,9;15,4;35,2;46,5;69,29280397;28,90818859;91,00496278;45,40942928;46,83622829;58,43672457;52,41935484;31,21098627;29,96254682;22,721598;25,80108198;25,55139409;25,05201831;18,934665;60,42328042;37,35449735;48,73015873;118,8888889;57,46031746;76,71957672;61,48148148;31,50553151;63,2034632;22,55892256;33,52573353;21,98172198;57,72005772;33,28523329;28,98678414;15,02202643;41,36563877;13,48017621;31,18942731;30,88105727;129,9182299;21,64502165;36,84463684;43,57864358;43,86724387;25,92592593;53,88601036;27,31310141;22,05773501;39,74833457;66,83937824;26,12879349;37,30569948;124,3043478;21,52173913;39,39130435;24,17391304;32,60869565;23,47826087;33,47826087
P27348;89,1;75,4;78,1;234,4;68,2;313,6;389;635;141,5;77,3;257,1;54,7;79,9;50,7;59,2;98,4;92,4;2;109,9;34,4;118,4;62,5;67;131,9;20,7;21,8;11,5;80;86,3;21,2;99;18,6;20;213,1;113,8;42;20,8;33,7;308,5;233,3;53,8;20,2;168;65,8;132,2;20;188,7;172,8;135,1;161,8;50,2;107,4;128,6;49,5;69,39243408;51,39472679;56,17118838;51,77684371;48,26136798;68,55177684;44,74589224;26,90541781;10,43771044;14,56994184;21,64064891;15,58004285;14,35567799;14,0801959;51,96347032;20,3196347;72,10045662;46,80365297;66,48401826;33,69863014;34,47488584;66,36744464;35,5475763;42,1304608;46,14003591;34,05146619;48,59365649;54,09934171;28,07560137;8,487972509;26,0137457;7,663230241;30,75601375;30,06872852;30,76726343;13,22250639;23,73401535;16,21483376;11,27877238;14,83375959;53,75;42,5390625;47,578125;25,3515625;27,890625;35,1171875;20,546875;47,44287269;36,39825898;38,13928183;66,70293798;56,09357998;56,3656148;25,08161045
P27361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;235,8;305,5;266,7;128,9;241,4;68,4;89,8;112,5;119,9411332;122,5165563;99,85283297;64,82707873;80,13245033;88,22663723;83,07579102;;;;;;;;67,04304869;64,99647142;45,0952717;194,7071277;51,79957657;194,4248412;85,67395907;250,7692308;91,92307692;75,76923077;52,30769231;153,974359;130,3846154;96,92307692;75,97765363;212,0111732;102,7932961;43,57541899;167,5977654;854,7486034;101,4720314;48,08635918;42,98331698;34,83807655;38,76349362;49,46025515;81,45875937;59,78186776;51,53374233;42,467621;45,46693933;62,30402181;55,4192229;74,98545666;85,86387435;116,0558464;86,79464805;54,10122164;47,52763234;70,85514834
P27482;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,9;47,8;36,5;31,4;64,2;82,1;58,4;23,6;96,9;90,7;801,4;;;;;;;;;74,6;49,3;44,6;60,5;51,8;61,2;270,3;60,8;364,4578313;234,1365462;102,6104418;114,6586345;60,84337349;103,2128514;79,11646586;116,5300546;68,85245902;134,5628415;114,6174863;80,05464481;89,75409836;79,64480874;85,48672566;35,57522124;53,09734513;67,07964602;59,6460177;89,02654867;45,84070796;118,4859155;132,3943662;203,1690141;140,6690141;154,4014085;201,7605634;130,4577465;;;;;;;;;;;;;123,5955056;188,988764;173,0337079;197,4157303;257,6404494;80,11235955;276,2921348;93,46642468;93,82940109;55,5353902;73,86569873;192,9219601;165,154265;87,11433757
P27694;62,5;161,2;183,7;11,5;120,1;686,2;123,7;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;448,7;410,8;355,8;249,7;299,3;121,1;42,2;135,9;234,3425606;152,3356401;93,51211073;88,23529412;129,7577855;106,4878893;78,02768166;125,2715838;271,1835334;139,679817;139,679817;170,7261292;124,8713551;271,8696398;126,3018535;38,92321271;96,38128861;105,2956752;57,10503089;110,8561342;48,54368932;141,3370998;59,98116761;64,40677966;61,67608286;61,48775895;57,06214689;76,93032015;65,78947368;38,2852292;77,75891341;25,04244482;80,73005093;77,3344652;94,63487332;207,8986587;141,728763;170,0447094;152,6080477;230,9985097;191,1027569;47,24310777;57,89473684;53,50877193;51,75438596;67,66917293;52,50626566;138,4415584;33,76623377;89,95670996;74,37229437;44,15584416;56,1038961;45,36796537
P27695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;401,4641288;253,147877;76,86676428;70,57101025;66,3250366;82,43045388;68,52122987;345,7654723;35,34201954;59,12052117;55,37459283;45,11400651;46,57980456;47,39413681;454,5103093;52,19072165;54,63917526;259,2783505;42,5257732;739,5618557;80,41237113;493,6708861;113,9240506;79,24050633;70,88607595;28,10126582;107,0886076;218,7341772;90,44289044;202,0979021;57,10955711;134,965035;92,07459207;117,2494172;409,5890411;281,9960861;218,9823875;256,555773;247,3581213;142,6614481;733,5766423;106,3260341;202,676399;149,3917275;114,5985401;167,1532847;87,83454988;383,5294118;74,62184874;102,5210084;113,4453782;81,51260504;112,605042;75,46218487
P27708;;;;;;;;;145,4;171,5;57,6;57,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82,6;87,8;86;121,7;98,3;54,7;48,7;118,3;147,260274;111,3869863;62,67123288;30,73630137;59,88869863;63,57020548;31,29280822;180,8673469;127,9336735;88,26530612;132,9081633;122,4489796;230,994898;90,17857143;150,2173913;4,782608696;237,3913043;9,565217391;157,826087;16,63043478;22,39130435;140,5811623;24,14829659;126,0521042;181,9639279;67,03406814;78,55711423;144,488978;;;;;;;;;;;;;113,2902299;38,50574713;26,43678161;41,02011494;69,25287356;57,25574713;96,91091954;127,8861789;150,7317073;162,2764228;82,68292683;80,16260163;68,61788618;192,3577236
P27797;20,7;40,4;218,8;398,8;181,4;18,8;29,6;13,6;28,5;30,9;503,7;80,1;15,4;30,8;284,8;76;622,7;677;338,1;621,5;11,5;75,1;45,3;1008,2;9,9;54,2;19,5;15,8;159,5;21,2;92,9;18,9;19,6;9,7;46,6;21,4;2,8;5,1;21,8;199,2;22,1;732,2;148,3;37,5;149,7;16,9;15,5;109,8;79,7;128,8;38,6;58;61,2;15,8;96,0816777;69,20529801;56,89845475;107,2847682;58,66445916;111,6997792;62,69315673;85,59411146;5,362776025;42,32386961;75,2891693;17,66561514;8,780231335;9,043112513;147,0553936;21,34110787;26,58892128;102,7405248;30,84548105;138,9504373;33,11953353;60,77023499;30,61357702;18,4073107;23,10704961;40,92689295;53,45953003;70,23498695;22,37169905;10,46337818;26,05879422;6,327852516;63,12904833;12,95465869;101,4796547;47,84217016;108,2614057;31,07274969;17,87916153;8,446362515;71,29337539;53,12302839;19,68454259;12,3659306;28,32807571;53,56466877;13,69085174;64,37177281;9,868043603;11,93344808;121,686747;61,33103844;79,23121056;6,999426277
P27824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;317,380661;250,6731946;56,79314565;48,71481028;72,09302326;84,57772338;49,20440636;200;19,51909477;69,73125884;131,5417256;128,854314;64,07355021;54,31400283;68,23970037;141,423221;21,19850187;93,55805243;30,41198502;191,9101124;57,45318352;186,8589744;15,81196581;11,21794872;7,905982906;16,98717949;13,35470085;16,23931624;;;;;;;204,0310078;26,66666667;89,92248062;59,84496124;94,57364341;51,1627907;194,8339483;136,7158672;63,28413284;27,8597786;23,98523985;78,41328413;16,23616236;108,5450346;88,68360277;107,1593533;287,7598152;85,21939954;169,2840647;15,01154734
P27918;;;;;;;;;;;;;;;;;;;;;;;;;;;;139;18,1;27,6;66,8;7,2;123;111,6;218,5;253,9;208;190,9;;;;;;;;;;;;;;;;;58,71687587;57,18270572;277,4058577;247,0013947;233,7517434;229,0097629;82,70571827;29,77303071;51,33511348;56,4753004;55,34045394;41,38851802;22,16288385;37,0493992;54,17515275;46,77528853;48,13306178;171,9619823;42,70196877;330,0746775;76,91785472;51,46953405;97,20430108;28,2437276;24,94623656;42,72401434;73,5483871;40,35842294;;;;;;;81,56123822;203,230148;131,897712;109,4212651;134,051144;156,3930013;122,5165563;153,6423841;323,6754967;222,8476821;157,615894;268,3774834;183,9403974;;;;;;;
P27930;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,1;40,4;213,7;431,6;664,7;722,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,06882591;62,0242915;115,3036437;275,1417004;62,18623482;222,2672065;124,9392713;53,07692308;37,15384615;160,4615385;92,30769231;233,3846154;192,8461538;114,7692308;36,66201117;86,66201117;111,3826816;157,2625698;100,5586592;492,1089385;467,5977654;120,8520179;252,4663677;748,8789238;120,4035874;348,4304933;86,32286996;;;;;;;;;;;;;;;;;;;;
P27986;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,9;17;18,6;155,6;32,7;139,9;;;;;;;;;;;;;;635,6;456,8;283,7;164,1;329;297;332,1;516,7;356,4634146;447,5609756;83,04878049;90,6097561;71,09756098;90,85365854;87,92682927;239,5256917;68,77470356;89,45981555;175,3623188;186,5612648;174,4400527;133,201581;205,9386973;32,75862069;140,2298851;55,55555556;166,8582375;113,4099617;86,59003831;208,2206035;45,05723205;43,80853278;47,1383975;38,91779396;62,7471384;48,17898023;122,745098;33,1372549;155,4901961;32,15686275;149,8039216;161,9607843;173,7532808;138,5826772;142,519685;105,511811;85,82677165;103,5433071;264,4495413;106,1926606;429,1284404;146,1009174;129,8165138;171,7889908;85,09174312;159,1584158;171,2871287;86,26237624;125,1237624;61,38613861;82,7970297;68,31683168
P28062;128;18,3;318,5;16,5;176,6;20,3;15,4;20,2;19,1;12,8;980,7;89,5;;;;;;;;;17,5;70,1;44,3;671,9;2,7;40,2;41,2;5,6;19,9;4,4;37,8;4,8;8,3;10,3;35;16,3;6,7;6,5;;;;;;;;;59;171,1;150,3;61,1;51,4;155;79,4;35,5;35,83302549;36,05467307;54,00812708;90,76468415;105,2456594;75,13852974;91,94680458;13,37085193;7,68484378;15,00097031;14,03066175;7,68484378;8,189404231;8,888026392;20,85115483;13,0239521;10,02994012;53,29341317;13,0667237;44,31137725;13,81522669;13,38522878;14,23960509;10,57528005;12,41693564;15,68255174;14,58135561;15,13195367;28,30856334;62,63269639;29,86553432;38,00424628;65,39278132;29,01627742;55,39033457;87,50929368;179,6282528;81,11524164;81,71003717;71,89591078;42,03323558;130,9384164;35,09286413;30,88954057;36,46138807;42,08211144;28,93450635;57,05521472;47,00920245;55,44478528;65,18404908;77,07055215;73,69631902;42,79141104
P28066;339,4;31,7;217,3;35;132,3;70,9;49,1;41,8;74,3;39,2;411,5;69;175,4;401,9;42,7;8,8;7,7;17,8;10,9;11,5;405,6;225,3;26,7;369;33;38,4;24,7;80;60,2;4,5;60,9;14,3;14,8;327;222,7;32,5;16,9;43,8;9,9;49,5;1,3;648,8;79;38;108,9;17,3;42,1;56,7;42,8;25,1;15,6;35,1;22,9;9,9;21,30681818;11,95887446;27,92207792;26,94805195;27,96266234;42,31601732;42,28896104;;;;;;;;13,87358655;6,219193969;5,726297478;34,58973616;7,596404755;29,58828646;8,335749493;17,843067;4,120386958;1,648154783;1,522751702;5,607309208;4,55034038;4,138301684;;;;;;;39,58977241;30,00842933;78,95476257;38,91542568;39,78645687;26,18713122;;;;;;;;;;;;;;
